Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0145840821	293.200584	293.200584	293.200584	293.200584	0	0	0	0	0	0	3
2	4	0	0.0291681642	293.201549	293.201067	293.200584	293.201549	0.000482849528	0	0	0	0	0	3
3	5	0	0.0437522463	293.203429	293.201854	293.200584	293.203429	0.0012701607	0	0	0	0	0	3
4	5	0	0.0583363284	293.206456	293.203004	293.200584	293.206456	0.00242065625	0	0	0	0	0	3
5	6	0	0.0729204105	293.21111	293.204625	293.200584	293.21111	0.00404175565	0	0	0	0	0	3
6	6	0	0.0875044927	293.22569	293.208136	293.200584	293.22569	0.00755257187	0	0	0	0	0	3
7	7	0	0.102088575	293.283853	293.218953	293.200584	293.283853	0.0183691782	0	0	0	0	0	3
8	8	0	0.116672657	293.480845	293.251689	293.200584	293.480845	0.0511056817	0	0	0	0	0	3
9	8	0	0.131256739	293.619682	293.292578	293.200584	293.619682	0.0919937884	0	0	0	0	0	3
10	9	0	0.145840821	293.697862	293.333106	293.200584	293.697862	0.132522246	0	0	0	0	0	3
11	10	0	0.160424903	297.189563	293.683693	293.200584	297.189563	0.48310927	0	0	0	0	0	3
12	10	0	0.175008985	301.039991	294.296718	293.200584	301.039991	1.09613414	0	0	0	0	0	3
13	11	0	0.189593067	303.803022	295.027972	293.200584	303.803022	1.82738827	0	0	0	0	0	3
14	12	0	0.20417715	305.915392	295.805645	293.200584	305.915392	2.60506115	0	0	0	0	0	3
15	12	0	0.218761232	307.677451	296.597099	293.200584	307.677451	3.39651487	0	0	0	0	0	3
16	13	0	0.233345314	309.958265	297.432171	293.200584	309.958265	4.23158774	0	0	0	0	0	3
17	14	0	0.247929396	311.933254	298.285176	293.200584	311.933254	5.08459262	0	0	0	0	0	3
18	14	0	0.262513478	313.701805	299.141656	293.200584	313.701805	5.94107199	0	0	0	0	0	3
19	15	0	0.27709756	315.335402	299.993958	293.200584	315.335402	6.79337442	0	0	0	0	0	3
20	16	0	0.291681642	316.874911	300.838006	293.200584	316.874911	7.63742204	0	0	0	0	0	3
21	16	0	0.306265724	319.027679	301.704181	293.200584	319.027679	8.50359696	0	0	0	0	0	3
22	17	0	0.320849806	321.050987	302.583581	293.200584	321.050987	9.38299723	0	0	0	0	0	3
23	18	0	0.335433889	322.988042	303.470731	293.200584	322.988042	10.2701477	0	0	0	0	0	3
24	18	0	0.350017971	324.861317	304.362006	293.200584	324.861317	11.1614221	0	0	0	0	0	3
25	19	0	0.364602053	326.68866	305.255072	293.200584	326.68866	12.0544883	0	0	0	0	0	3
26	20	0	0.379186135	329.30254	306.179975	293.200584	329.30254	12.9793909	0	0	0	0	0	3
27	20	0	0.393770217	331.820139	307.12961	293.200584	331.820139	13.9290266	0	0	0	0	0	3
