Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0145840821	101510.67	101510.67	101510.67	101510.67	0	0	0	0	0	0	3
2	4	0	0.0291681642	101678.025	101594.347	101510.67	101678.025	83.6777625	0	0	0	0	0	3
3	5	0	0.0437522463	101825.966	101671.554	101510.67	101825.966	160.884005	0	0	0	0	0	3
4	6	0	0.0583363284	101964.816	101744.869	101510.67	101964.816	234.199476	0	0	0	0	0	3
5	6	0	0.0729204105	102107.732	101817.442	101510.67	102107.732	306.772044	0	0	0	0	0	3
6	7	0	0.0875044927	102422.506	101918.286	101510.67	102422.506	407.616056	0	0	0	0	0	3
7	8	0	0.102088575	103269.98	102111.385	101510.67	103269.98	600.715205	0	0	0	0	0	3
8	9	0	0.116672657	104866.627	102455.79	101510.67	104866.627	945.120452	0	0	0	0	0	3
9	9	0	0.131256739	105633.195	102808.835	101510.67	105633.195	1298.16539	0	0	0	0	0	3
10	10	0	0.145840821	106084.952	103136.447	101510.67	106084.952	1625.77705	0	0	0	0	0	3
11	11	0	0.160424903	106348.976	103428.495	101510.67	106348.976	1917.82515	0	0	0	0	0	3
12	12	0	0.175008985	106532.232	103687.14	101510.67	106532.232	2176.4699	0	0	0	0	0	3
13	12	0	0.189593067	106694.308	103918.46	101510.67	106694.308	2407.79057	0	0	0	0	0	3
14	13	0	0.20417715	106846.146	104127.581	101510.67	106846.146	2616.911	0	0	0	0	0	3
15	14	0	0.218761232	106992.111	104318.549	101510.67	106992.111	2807.87972	0	0	0	0	0	3
16	15	0	0.233345314	107201.658	104498.744	101510.67	107201.658	2988.074	0	0	0	0	0	3
17	15	0	0.247929396	107404.878	104669.693	101510.67	107404.878	3159.02307	0	0	0	0	0	3
18	16	0	0.262513478	107606.264	104832.836	101510.67	107606.264	3322.1659	0	0	0	0	0	3
19	17	0	0.27709756	107809.394	104989.497	101510.67	107809.394	3478.82684	0	0	0	0	0	3
20	17	0	0.291681642	108016.575	105140.85	101510.67	108016.575	3630.18079	0	0	0	0	0	3
21	18	0	0.306265724	108326.402	105292.543	101510.67	108326.402	3781.87373	0	0	0	0	0	3
22	19	0	0.320849806	108639.197	105444.664	101510.67	108639.197	3933.99432	0	0	0	0	0	3
23	20	0	0.335433889	108953.234	105597.211	101510.67	108953.234	4086.54084	0	0	0	0	0	3
24	20	0	0.350017971	109265.47	105750.055	101510.67	109265.47	4239.38496	0	0	0	0	0	3
25	21	0	0.364602053	109571.27	105902.903	101510.67	109571.27	4392.23358	0	0	0	0	0	3
26	22	0	0.379186135	109988.271	106060.033	101510.67	109988.271	4549.3631	0	0	0	0	0	3
27	23	0	0.393770217	110355.901	106219.139	101510.67	110355.901	4708.46932	0	0	0	0	0	3
28	24	0	0.408354299	110673.337	106378.218	101510.67	110673.337	4867.54781	0	0	0	0	0	3
29	25	0	0.422938381	110947.019	106535.762	101510.67	110947.019	5025.09268	0	0	0	0	0	3
30	25	0	0.437522463	111181.988	106690.637	101510.67	111181.988	5179.96687	0	0	0	0	0	3
31	26	0	0.452106545	111453.29	106844.271	101510.67	111453.29	5333.60085	0	0	0	0	0	3
32	27	0	0.466690628	111656.267	106994.645	101510.67	111656.267	5483.97575	0	0	0	0	0	3
33	28	0	0.48127471	111804.708	107140.405	101510.67	111804.708	5629.73521	0	0	0	0	0	3
34	29	0	0.495858792	111912.851	107280.771	101510.67	111912.851	5770.10127	0	0	0	0	0	3
35	29	0	0.510442874	111991.888	107415.374	101510.67	111991.888	5904.7046	0	0	0	0	0	3
36	30	0	0.525026956	112065.917	107716.953	101678.025	112065.917	6122.60534	0	0	0	0	0	3
37	31	0	0.539611038	112110.976	108015.037	101825.966	112110.976	6343.48341	0	0	0	0	0	3
38	32	0	0.55419512	112138.007	108309.667	101964.816	112138.007	6564.79767	0	0	0	0	0	3
39	33	0	0.568779202	112154.531	108600.802	102107.732	112154.531	6783.35984	0	0	0	0	0	3
40	34	0	0.583363284	112164.821	108888.147	102422.506	112164.821	6969.86122	0	0	0	0	0	3
41	34	0	0.597947366	112172.868	109166.729	103269.98	112172.868	7055.34385	0	0	0	0	0	3
42	35	0	0.612531449	112177.157	109421.22	104866.627	112177.157	6965.42937	0	0	0	0	0	3
43	36	0	0.627115531	112179.425	109630.157	105633.195	112179.425	6546.23007	0	0	0	0	0	3
44	37	0	0.641699613	112180.665	109817.227	106084.952	112180.665	6095.71373	0	0	0	0	0	3
45	37	0	0.656283695	112181.372	109991.411	106348.976	112181.372	5832.39646	0	0	0	0	0	3
46	38	0	0.670867777	112181.82	110158.063	106532.232	112181.82	5649.58854	0	0	0	0	0	3
47	39	0	0.685451859	112182.103	110319.488	106694.308	112182.103	5487.79426	0	0	0	0	0	3
48	40	0	0.700035941	112182.335	110476.289	106846.146	112182.335	5336.18885	0	0	0	0	0	3
49	40	0	0.714620023	112182.489	110628.756	106992.111	112182.489	5190.37795	0	0	0	0	0	3
50	41	0	0.729204105	112182.582	110777.055	107201.658	112182.582	4980.92379	0	0	0	0	0	3
51	42	0	0.743788188	112182.677	110919.37	107404.878	112182.677	4777.79906	0	0	0	0	0	3
52	42	0	0.75837227	112182.737	111055.88	107606.264	112182.737	4576.47291	0	0	0	0	0	3
53	43	0	0.772956352	112182.789	111186.638	107809.394	112182.789	4373.39552	0	0	0	0	0	3
54	44	0	0.787540434	112182.814	111311.593	108016.575	112182.814	4166.2383	0	0	0	0	0	3
55	45	0	0.802124516	112182.863	111430.63	108326.402	112182.863	3856.46077	0	0	0	0	0	3
56	45	0	0.816708598	112182.891	111540.815	108639.197	112182.891	3543.69467	0	0	0	0	0	3
57	46	0	0.83129268	112182.915	111642.064	108953.234	112182.915	3229.68132	0	0	0	0	0	3
58	47	0	0.845876762	112182.915	111734.341	109265.47	112182.915	2917.44556	0	0	0	0	0	3
59	47	0	0.860460844	112182.944	111817.697	109571.27	112182.944	2611.67413	0	0	0	0	0	3
60	48	0	0.875044927	112182.964	111892.317	109988.271	112182.964	2194.69298	0	0	0	0	0	3
61	49	0	0.889629009	112182.964	111955.023	110355.901	112182.964	1827.06279	0	0	0	0	0	3
62	49	0	0.904213091	112182.977	112007.225	110673.337	112182.977	1509.6402	0	0	0	0	0	3
63	50	0	0.918797173	112182.977	112050.357	110947.019	112182.977	1235.9582	0	0	0	0	0	3
64	51	0	0.933381255	112182.977	112085.67	111181.988	112182.977	1000.98896	0	0	0	0	0	3
65	51	0	0.947965337	112182.977	112114.27	111453.29	112182.977	729.686751	0	0	0	0	0	3
66	52	0	0.962549419	112182.995	112135.119	111656.267	112182.995	526.72763	0	0	0	0	0	3
67	53	0	0.977133501	112182.995	112150.168	111804.708	112182.995	378.287273	0	0	0	0	0	3
68	53	0	0.991717583	112183.009	112160.977	111912.851	112183.009	270.157778	0	0	0	0	0	3
69	54	0	1.00630167	112183.009	112168.696	111991.888	112183.009	191.12092	310.711273	0	100	0	0	3
70	55	0	1.02088575	112183.009	112174.156	112065.917	112183.009	117.091189	310.711273	0	100	0	0	3
