Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
23	20	0	0.335433889	315.286159	305.624582	293.742225	315.286159	11.882357	0	0	0	0	0	3
24	20	0	0.350017971	316.187573	306.064706	293.742225	316.187573	12.3224817	0	0	0	0	0	3
25	21	0	0.364602053	317.07084	306.504952	293.742225	317.07084	12.762727	0	0	0	0	0	3
26	22	0	0.379186135	318.275656	306.957671	293.742225	318.275656	13.2154464	0	0	0	0	0	3
27	23	0	0.393770217	319.337984	307.416201	293.742225	319.337984	13.6739765	0	0	0	0	0	3
28	24	0	0.408354299	320.255361	307.874743	293.742225	320.255361	14.132518	0	0	0	0	0	3
29	25	0	0.422938381	321.046378	308.328937	293.742225	321.046378	14.5867123	0	0	0	0	0	3
30	25	0	0.437522463	321.72558	308.775492	293.742225	321.72558	15.033267	0	0	0	0	0	3
31	26	0	0.452106545	322.509924	309.218538	293.742225	322.509924	15.4763132	0	0	0	0	0	3
32	27	0	0.466690628	323.09684	309.652235	293.742225	323.09684	15.9100102	0	0	0	0	0	3
33	28	0	0.48127471	323.526142	310.072656	293.742225	323.526142	16.3304316	0	0	0	0	0	3
34	29	0	0.495858792	323.838965	310.477548	293.742225	323.838965	16.735323	0	0	0	0	0	3
35	29	0	0.510442874	324.067633	310.865836	293.742225	324.067633	17.1236112	0	0	0	0	0	3
36	30	0	0.525026956	324.281856	311.738397	294.236989	324.281856	17.7487899	0	0	0	0	0	3
37	31	0	0.539611038	324.412264	312.600547	294.676815	324.412264	18.3818713	0	0	0	0	0	3
38	32	0	0.55419512	324.490505	313.452367	295.090485	324.490505	19.0157388	0	0	0	0	0	3
39	33	0	0.568779202	324.538341	314.293734	295.516861	324.538341	19.6410597	0	0	0	0	0	3
40	34	0	0.583363284	324.56813	315.123771	296.453879	324.56813	20.1708953	0	0	0	0	0	3
41	34	0	0.597947366	324.59143	315.927701	298.956498	324.59143	20.4028793	0	0	0	0	0	3
42	35	0	0.612531449	324.603846	316.660482	303.598831	324.603846	20.1264095	0	0	0	0	0	3
43	36	0	0.627115531	324.610415	317.260813	305.816541	324.610415	18.7938733	0	0	0	0	0	3
44	37	0	0.641699613	324.614008	317.797884	307.119036	324.614008	17.4949723	0	0	0	0	0	3
45	37	0	0.656283695	324.616057	318.297799	307.852246	324.616057	16.7638114	0	0	0	0	0	3
46	38	0	0.670867777	324.617356	318.776802	308.362176	324.617356	16.2551801	0	0	0	0	0	3
47	39	0	0.685451859	324.618175	319.241259	308.816733	324.618175	15.8014418	0	0	0	0	0	3
48	40	0	0.700035941	324.618849	319.692748	309.245001	324.618849	15.3738486	0	0	0	0	0	3
49	40	0	0.714620023	324.619297	320.132013	309.658392	324.619297	14.9609051	0	0	0	0	0	3
50	41	0	0.729204105	324.619565	320.559475	310.254212	324.619565	14.3653531	0	0	0	0	0	3
51	42	0	0.743788188	324.619842	320.969922	310.833926	324.619842	13.7859155	0	0	0	0	0	3
52	42	0	0.75837227	324.620015	321.36381	311.409927	324.620015	13.2100882	0	0	0	0	0	3
53	43	0	0.772956352	324.620167	321.741246	311.992215	324.620167	12.6279521	0	0	0	0	0	3
54	44	0	0.787540434	324.620239	322.102046	312.587226	324.620239	12.0330132	0	0	0	0	0	3
55	45	0	0.802124516	324.620382	322.445851	313.478787	324.620382	11.1415954	0	0	0	0	0	3
56	45	0	0.816708598	324.620464	322.764185	314.38022	324.620464	10.2402445	0	0	0	0	0	3
57	46	0	0.83129268	324.620534	323.056765	315.286159	324.620534	9.33437507	0	0	0	0	0	3
58	47	0	0.845876762	324.62055	323.323462	316.187573	324.62055	8.43297678	0	0	0	0	0	3
59	47	0	0.860460844	324.620635	323.564406	317.07084	324.620635	7.5497947	0	0	0	0	0	3
60	48	0	0.875044927	324.620693	323.780117	318.275656	324.620693	6.34503687	0	0	0	0	0	3
61	49	0	0.889629009	324.62066	323.961402	319.337984	324.620693	5.28270859	0	0	0	0	0	3
62	49	0	0.904213091	324.620698	324.112337	320.255361	324.620698	4.36533646	0	0	0	0	0	3
63	50	0	0.918797173	324.620705	324.237061	321.046378	324.620705	3.57432726	0	0	0	0	0	3
64	51	0	0.933381255	324.620723	324.339185	321.72558	324.620723	2.89514349	0	0	0	0	0	3
65	51	0	0.947965337	324.620738	324.421904	322.509924	324.620738	2.11081463	0	0	0	0	0	3
66	52	0	0.962549419	324.620791	324.482215	323.09684	324.620791	1.5239511	0	0	0	0	0	3
67	53	0	0.977133501	324.62079	324.525756	323.526142	324.620791	1.0946496	0	0	0	0	0	3
68	53	0	0.991717583	324.62083	324.557033	323.838965	324.62083	0.781865376	0	0	0	0	0	3
69	54	0	1.00630167	324.620833	324.579372	324.067633	324.620833	0.5531998	0.89832055	0	100	0	0	3
70	55	0	1.02088575	324.620843	324.595178	324.281856	324.620843	0.338987096	0.898320853	0	100	0	0	3
