Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
109	108	0	1.63705107	3.47275381	3.50361092	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
110	109	0	1.65206989	3.48361845	3.50342425	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
111	110	0	1.66708871	3.48823408	3.50345403	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
112	110	0	1.68210752	3.48565631	3.5035451	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
113	112	0	1.69712634	3.49234022	3.50376019	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
114	113	0	1.71214516	3.49191074	3.50467086	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
115	114	0	1.72716397	3.48490027	3.50622362	3.4319451	3.68052428	0.0172761794	0.274792413	0	100	0	0	3
116	115	0	1.74218279	3.45368902	3.50622573	3.4319451	3.68052428	0.0160928306	0.274792413	0	100	0	0	3
117	117	0	1.75720161	3.4487519	3.50103377	3.4319451	3.68052428	0.0160928306	0.274792413	0	100	0	0	3
118	118	0	1.77222043	3.51275443	3.49609936	3.4319451	3.63506719	0.0160928306	0.274792413	0	100	0	0	3
119	118	0	1.78723924	3.58375108	3.49644799	3.4319451	3.63506719	0.0160928306	0.274792413	0	100	0	0	3
120	119	0	1.80225806	3.67365212	3.50067023	3.4319451	3.67365212	0.0160928306	0.274792413	0	100	0	0	3
121	120	0	1.81727688	3.55139373	3.50167872	3.4319451	3.67365212	0.0160928306	0.274792413	0	100	0	0	3
122	121	0	1.83229569	3.54262519	3.50308778	3.4319451	3.67365212	0.0159867231	0.274792413	0	100	0	0	3
123	122	0	1.84731451	3.51132954	3.50423934	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
124	123	0	1.86233333	3.49096326	3.50593739	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
125	124	0	1.87735215	3.4746184	3.50583367	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
126	125	0	1.89237096	3.43768541	3.50472908	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
127	126	0	1.90738978	3.47692572	3.50450316	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
128	126	0	1.9224086	3.48346984	3.50436043	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
129	127	0	1.93742741	3.4910302	3.50440538	3.4319451	3.67365212	0.0155060435	0.274792413	0	100	0	0	3
130	128	0	1.95244623	3.49003029	3.50454757	3.4319451	3.67365212	0.015213343	0.274792413	0	100	0	0	3
131	129	0	1.96746505	3.49000011	3.50474403	3.4319451	3.67365212	0.015213343	0.274792413	0	100	0	0	3
132	131	0	1.98248387	3.49141543	3.50581188	3.4319451	3.67365212	0.015213343	0.274792413	0	100	0	0	3
133	132	0	1.99750268	3.48698091	3.50676365	3.4319451	3.67365212	0.0157512568	0.274792413	0	100	0	0	3
134	133	0	2.0125215	3.45248843	3.50587467	3.4319451	3.67365212	0.0141054005	0.274792413	0	100	0	0	3
135	135	0	2.02754032	3.43529951	3.50218719	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
136	135	0	2.04255913	3.46919783	3.49730868	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
137	136	0	2.05757795	3.60559586	3.49763688	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
138	137	0	2.07259677	3.64223461	3.50014582	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
139	138	0	2.08761559	3.54941291	3.50118751	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
140	139	0	2.1026344	3.53154245	3.50241137	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
141	140	0	2.11765322	3.50968992	3.50346727	3.4319451	3.67365212	0.010664288	0.274792413	0	100	0	0	3
142	141	0	2.13267204	3.49270425	3.5052543	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
143	142	0	2.14769085	3.48013495	3.50547139	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
144	143	0	2.16270967	3.43889093	3.50415588	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
145	144	0	2.17772849	3.47540735	3.50377862	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
146	145	0	2.19274731	3.48890346	3.50387412	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
147	146	0	2.20776612	3.48319567	3.50360517	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
148	147	0	2.22278494	3.49065559	3.50356825	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
149	148	0	2.23780376	3.49263399	3.50379571	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
150	149	0	2.25282257	3.49181732	3.50491713	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
151	151	0	2.26784139	3.48651269	3.50602775	3.43529951	3.67365212	0.010664288	0.274792413	0	100	0	0	3
152	152	0	2.28286021	3.46390073	3.50459087	3.43529951	3.67365212	0.0103156547	0.274792413	0	100	0	0	3
153	153	0	2.29787903	3.44093847	3.5003905	3.43529951	3.67365212	0.00945496707	0.274792413	0	100	0	0	3
154	154	0	2.31289784	3.49488659	3.49513269	3.43529951	3.64223461	0.0116309549	0.274792413	0	100	0	0	3
155	155	0	2.32791666	3.57386858	3.49579372	3.43529951	3.64223461	0.0116309549	0.274792413	0	100	0	0	3
156	157	0	2.34293548	3.64393688	3.49877347	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
157	159	0	2.35795429	3.5424331	3.49968828	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
158	160	0	2.37297311	3.53077577	3.50085924	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
159	161	0	2.38799193	3.51229018	3.50196723	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
160	163	0	2.40301075	3.49500792	3.50365319	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
161	163	0	2.41802956	3.48118095	3.50377834	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
162	165	0	2.43304838	3.44496117	3.50264573	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
163	166	0	2.4480672	3.4804585	3.5023348	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
164	168	0	2.46308602	3.48139582	3.50208085	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
165	169	0	2.47810483	3.49038742	3.50209224	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
166	171	0	2.49312365	3.48959773	3.50203878	3.43529951	3.64393688	0.0116309549	0.274792413	0	100	0	0	3
167	173	0	2.50814247	3.49130197	3.50216587	3.43529951	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
168	175	0	2.52316128	3.49276339	3.50335042	3.43529951	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
169	178	0	2.5381801	3.48870604	3.5049212	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
170	180	0	2.55319892	3.46790029	3.50488304	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
171	183	0	2.56821774	3.44897156	3.50027644	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
172	184	0	2.58323655	3.48594578	3.49567971	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
173	185	0	2.59825537	3.57614768	3.49646603	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
174	187	0	2.61327419	3.63950716	3.49964146	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
175	189	0	2.628293	3.53473275	3.50037802	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
176	190	0	2.64331182	3.53686517	3.50167687	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
177	192	0	2.65833064	3.51256059	3.50263056	3.43889093	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
178	193	0	2.67334946	3.49107443	3.50416537	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
179	195	0	2.68836827	3.48128147	3.50433814	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
180	196	0	2.70338709	3.4476319	3.50312427	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
181	197	0	2.71840591	3.47801295	3.50297184	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
182	198	0	2.73342472	3.48466463	3.50279563	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
183	200	0	2.74844354	3.48871766	3.50268045	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
184	201	0	2.76346236	3.49184736	3.50268133	3.44093847	3.64393688	0.0108950541	0.274792413	0	100	0	0	3
185	203	0	2.77848118	3.49281239	3.50286662	3.44093847	3.64393688	0.00978851362	0.274792413	0	100	0	0	3
186	205	0	2.79349999	3.49293782	3.50372065	3.44093847	3.64393688	0.00978851362	0.274792413	0	100	0	0	3
187	206	0	2.80851881	3.48887481	3.50513054	3.44496117	3.64393688	0.00999784968	0.274792413	0	100	0	0	3
188	208	0	2.82353763	3.47430865	3.50452531	3.44496117	3.64393688	0.00945082659	0.274792413	0	100	0	0	3
189	209	0	2.83855644	3.44959855	3.50087031	3.44496117	3.64393688	0.00945082659	0.274792413	0	100	0	0	3
190	210	0	2.85357526	3.48529351	3.49620433	3.44496117	3.63950716	0.00945082659	0.274792413	0	100	0	0	3
191	211	0	2.86859408	3.596383	3.49779109	3.44496117	3.63950716	0.00945082659	0.274792413	0	100	0	0	3
192	211	0	2.8836129	3.64683375	3.50120456	3.44496117	3.64683375	0.00945082659	0.274792413	0	100	0	0	3
193	213	0	2.89863171	3.54213245	3.50208227	3.44496117	3.64683375	0.00945082659	0.274792413	0	100	0	0	3
194	214	0	2.91365053	3.52865085	3.50307177	3.44496117	3.64683375	0.00945082659	0.274792413	0	100	0	0	3
195	215	0	2.92866935	3.50869396	3.50388098	3.44496117	3.64683375	0.00945082659	0.274792413	0	100	0	0	3
196	216	0	2.94368816	3.49539923	3.50536445	3.4476319	3.64683375	0.00968473293	0.274792413	0	100	0	0	3
197	217	0	2.95870698	3.48359714	3.50545676	3.4476319	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
198	217	0	2.9737258	3.44407861	3.5043592	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
199	218	0	2.98874462	3.47571602	3.50392768	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
200	219	0	3.00376343	3.48552121	3.50380779	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
201	221	0	3.01878225	3.4901207	3.50377304	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
202	222	0	3.03380107	3.49044039	3.50370472	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
203	223	0	3.04881988	3.49242063	3.50381397	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
204	224	0	3.0638387	3.49387292	3.50457787	3.44407861	3.64683375	0.00977704593	0.274792413	0	100	0	0	3
205	226	0	3.07885752	3.4899242	3.50578236	3.44407861	3.64683375	0.0101026478	0.274792413	0	100	0	0	3
206	227	0	3.09387634	3.47137476	3.5053538	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
207	228	0	3.10889515	3.45368201	3.50175187	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
208	229	0	3.12391397	3.48761498	3.49728445	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
209	230	0	3.13893279	3.59043218	3.49892267	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
210	231	0	3.1539516	3.62971457	3.50165354	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
211	232	0	3.16897042	3.53813976	3.50240587	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
212	233	0	3.18398924	3.5261839	3.5034385	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
213	233	0	3.19900806	3.50999535	3.50428302	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
214	234	0	3.21402687	3.49675659	3.50572787	3.44407861	3.64683375	0.00957803722	0.274792413	0	100	0	0	3
215	235	0	3.22904569	3.48124832	3.50582303	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
216	236	0	3.24406451	3.4491539	3.50477859	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
217	237	0	3.25908332	3.48058078	3.50453927	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
218	238	0	3.27410214	3.48464933	3.50432757	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
219	239	0	3.28912096	3.48964444	3.50423439	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
220	240	0	3.30413978	3.49140448	3.50418929	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
221	241	0	3.31915859	3.49204649	3.50428258	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
222	242	0	3.33417741	3.49474496	3.50488364	3.44407861	3.64683375	0.00961870045	0.274792413	0	100	0	0	3
223	244	0	3.34919623	3.4902316	3.50607873	3.44407861	3.64683375	0.00987440966	0.274792413	0	100	0	0	3
224	245	0	3.36421505	3.4763199	3.5058148	3.44407861	3.64683375	0.00879428021	0.274792413	0	100	0	0	3
225	247	0	3.37923386	3.46318763	3.50189729	3.44407861	3.64683375	0.00879428021	0.274792413	0	100	0	0	3
226	247	0	3.39425268	3.49042551	3.49729705	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
227	248	0	3.4092715	3.59203577	3.4987648	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
228	249	0	3.42429031	3.61519439	3.50131019	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
229	250	0	3.43930913	3.54799776	3.50246619	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
230	251	0	3.45432795	3.53594998	3.50365886	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
231	252	0	3.46934677	3.51283504	3.5045188	3.44407861	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
232	253	0	3.48436558	3.49266361	3.50594777	3.4491539	3.62971457	0.00879428021	0.274792413	0	100	0	0	3
233	254	0	3.4993844	3.482295	3.50614127	3.4491539	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
234	255	0	3.51440322	3.44745601	3.5050217	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
235	255	0	3.52942203	3.47588966	3.50460314	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
236	256	0	3.54444085	3.50264828	3.5049622	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
237	257	0	3.55945967	3.47305421	3.5043926	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
238	258	0	3.57447849	3.49306783	3.50436892	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
239	259	0	3.5894973	3.49191993	3.50442761	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
