Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
19	17	0	0.285357526	298.345271	295.850292	293.290975	298.39009	2.55931609	0	0	0	0	0	3
20	17	0	0.300376343	298.342949	295.974924	293.290975	298.39009	2.68394894	0	0	0	0	0	3
21	18	0	0.31539516	298.335609	296.087338	293.290975	298.39009	2.79636249	0	0	0	0	0	3
22	19	0	0.330413978	298.420513	296.193391	293.290975	298.420513	2.9024159	0	0	0	0	0	3
23	20	0	0.345432795	298.451617	296.291575	293.290975	298.451617	3.00059961	0	0	0	0	0	3
24	21	0	0.360451612	298.434328	296.380856	293.290975	298.451617	3.08988099	0	0	0	0	0	3
25	22	0	0.375470429	298.535846	296.467056	293.290975	298.535846	3.17608056	0	0	0	0	0	3
26	23	0	0.390489246	298.515569	296.545845	293.290975	298.535846	3.25486954	0	0	0	0	0	3
27	23	0	0.405508063	298.53196	296.619405	293.290975	298.535846	3.32842935	0	0	0	0	0	3
28	24	0	0.420526881	298.577672	296.689343	293.290975	298.577672	3.39836745	0	0	0	0	0	3
29	25	0	0.435545698	298.612323	296.755653	293.290975	298.612323	3.46467711	0	0	0	0	0	3
30	26	0	0.450564515	298.797599	296.823717	293.290975	298.797599	3.53274199	0	0	0	0	0	3
31	28	0	0.465583332	298.952598	296.892391	293.290975	298.952598	3.60141555	0	0	0	0	0	3
32	29	0	0.480602149	299.056286	296.960013	293.290975	299.056286	3.66903726	0	0	0	0	0	3
33	31	0	0.495620966	299.170613	297.027001	293.290975	299.170613	3.73602513	0	0	0	0	0	3
34	32	0	0.510639784	299.238775	297.092053	293.290975	299.238775	3.80107731	0	0	0	0	0	3
35	33	0	0.525658601	299.353309	297.270357	293.396132	299.353309	3.92680288	0	0	0	0	0	3
36	34	0	0.540677418	299.512356	297.450246	293.509695	299.512356	4.05131134	0	0	0	0	0	3
37	36	0	0.555696235	299.515272	297.62688	293.623825	299.515272	4.17172324	0	0	0	0	0	3
38	37	0	0.570715052	299.786126	297.808124	293.727629	299.786126	4.29847294	0	0	0	0	0	3
39	38	0	0.585733869	299.961541	297.991475	293.808873	299.961541	4.43195299	0	0	0	0	0	3
40	39	0	0.600752687	300.122695	298.177175	293.865917	300.122695	4.57388286	0	0	0	0	0	3
41	40	0	0.615771504	300.224038	298.364179	293.906366	300.224038	4.7230022	0	0	0	0	0	3
42	41	0	0.630790321	300.404226	298.555292	293.952856	300.404226	4.87948472	0	0	0	0	0	3
43	42	0	0.645809138	300.546235	298.749215	294.012793	300.546235	5.03970914	0	0	0	0	0	3
44	42	0	0.660827955	300.694399	298.945733	297.483663	300.694399	3.21073615	0	0	0	0	0	3
45	44	0	0.675846772	300.835261	299.04431	298.225539	300.835261	2.60972194	0	0	0	0	0	3
46	44	0	0.69086559	300.943606	299.124253	298.277088	300.943606	2.66651884	0	0	0	0	0	3
47	45	0	0.705884407	301.146943	299.20866	298.319509	301.146943	2.82743497	0	0	0	0	0	3
48	46	0	0.720903224	301.298128	299.296267	298.335264	301.298128	2.96286419	0	0	0	0	0	3
49	47	0	0.735922041	301.401447	299.386449	298.335609	301.401447	3.0658377	0	0	0	0	0	3
50	48	0	0.750940858	301.719324	299.485904	298.335609	301.719324	3.38371474	0	0	0	0	0	3
51	49	0	0.765959675	301.923915	299.58984	298.335609	301.923915	3.58830611	0	0	0	0	0	3
52	50	0	0.780978493	302.211192	299.703516	298.335609	302.211192	3.85322432	0	0	0	0	0	3
53	51	0	0.79599731	302.466803	299.824737	298.335609	302.466803	3.84981299	0	0	0	0	0	3
54	52	0	0.811016127	302.73821	299.95401	298.335609	302.73821	3.86667183	0	0	0	0	0	3
55	53	0	0.826034944	303.108611	300.094392	298.420513	303.108611	3.90100084	0	0	0	0	0	3
56	54	0	0.841053761	303.40875	300.241105	298.434328	303.40875	3.94952997	0	0	0	0	0	3
57	55	0	0.856072578	303.682347	300.39495	298.434328	303.682347	4.01409359	0	0	0	0	0	3
58	56	0	0.871091396	303.854038	300.554353	298.515569	303.854038	4.08729725	0	0	0	0	0	3
59	57	0	0.886110213	304.152816	300.719558	298.515569	304.152816	4.17371328	0	0	0	0	0	3
60	58	0	0.90112903	304.421049	300.893249	298.53196	304.421049	4.27384405	0	0	0	0	0	3
61	60	0	0.916147847	304.57561	301.071003	298.577672	304.57561	4.38166037	0	0	0	0	0	3
62	60	0	0.931166664	304.743643	301.252355	298.612323	304.743643	4.49670282	0	0	0	0	0	3
63	61	0	0.946185481	304.446249	301.423941	298.797599	304.743643	4.60022399	0	0	0	0	0	3
64	62	0	0.961204299	304.174131	301.582075	298.952598	304.743643	4.68968372	0	0	0	0	0	3
65	63	0	0.976223116	304.062896	301.732378	299.056286	304.743643	4.7723649	0	0	0	0	0	3
66	64	0	0.991241933	304.093206	301.880522	299.170613	304.743643	4.85352174	0	0	0	0	0	3
67	65	0	1.00626075	304.179713	302.027849	299.238775	304.743643	4.93579603	0.337018441	0	6.8	0	0	3
68	66	0	1.02127957	304.260326	302.175541	299.353309	304.743643	4.90518479	0.337018441	0	6.8	0	0	3
69	67	0	1.03629838	304.387178	302.323596	299.512356	304.743643	4.87335083	0.337018441	0	6.9	0	0	3
70	68	0	1.0513172	304.601711	302.473283	299.515272	304.743643	4.84640311	0.337018441	0	6.9	0	0	3
71	69	0	1.06633602	304.928056	302.632483	299.786126	304.928056	4.82435847	0.337018441	0	6.9	0	0	3
72	70	0	1.08135484	305.202772	302.791796	299.961541	305.202772	4.80032121	0.337092232	0	7	0	0	3
73	71	0	1.09637365	305.47098	302.953838	300.122695	305.47098	4.77666288	0.338935506	0	7	0	0	3
74	71	0	1.11139247	305.717265	303.118384	300.224038	305.717265	4.75420551	0.341134284	0	7.1	0	0	3
75	72	0	1.12641129	305.983366	303.287776	300.404226	305.983366	4.73248399	0.343606911	0	7.2	0	0	3
76	73	0	1.1414301	306.281992	303.460652	300.546235	306.281992	4.71143654	0.346325696	0	7.3	0	0	3
77	74	0	1.15644892	306.554666	303.63737	300.694399	306.554666	4.69163726	0.338906134	0	7.2	0	0	3
78	75	0	1.17146774	306.909278	303.820161	300.835261	306.909278	4.77585138	0.337018441	0	7	0	0	3
79	77	0	1.18648656	307.212342	304.007722	300.943606	307.212342	4.88346942	0.337018441	0	6.9	0	0	3
80	78	0	1.20150537	307.486019	304.200146	301.146943	307.486019	4.99148579	0.337018441	0	6.7	0	0	3
81	79	0	1.21652419	307.666415	304.391895	301.298128	307.666415	5.09562847	0.337018441	0	6.6	0	0	3
82	80	0	1.23154301	307.749336	304.581637	301.401447	307.749336	5.19518803	0.337018441	0	6.4	0	0	3
83	81	0	1.24656182	307.540732	304.762204	301.719324	307.749336	5.27630014	0.337018441	0	6.3	0	0	3
84	82	0	1.26158064	307.297212	304.926259	301.923915	307.749336	5.33641963	0.337018441	0	6.3	0	0	3
85	83	0	1.27659946	307.283573	305.083896	302.211192	307.749336	5.38038052	0.337018441	0	6.2	0	0	3
86	84	0	1.29161828	307.294987	305.23342	302.466803	307.749336	5.28253245	0.337018441	0	6.3	0	0	3
87	85	0	1.30663709	307.278271	305.374934	302.73821	307.749336	5.01112583	0.337018441	0	6.7	0	0	3
88	86	0	1.32165591	307.309915	305.509395	303.108611	307.749336	4.64072459	0.337018441	0	7.2	0	0	3
89	87	0	1.33667473	307.592913	305.641287	303.40875	307.749336	4.34058595	0.337018441	0	7.7	0	0	3
90	87	0	1.35169354	307.928764	305.774228	303.682347	307.928764	4.24641769	0.337018441	0	7.9	0	0	3
91	89	0	1.36671236	308.158147	305.90587	303.854038	308.158147	4.30410932	0.337018441	0	7.8	0	0	3
92	90	0	1.38173118	308.386974	306.039191	304.062896	308.386974	4.32407812	0.337018441	0	7.7	0	0	3
93	91	0	1.39675	308.563886	306.168929	304.062896	308.563886	4.50098998	0.337018441	0	7.4	0	0	3
94	92	0	1.41176881	308.757562	306.296473	304.062896	308.757562	4.69466618	0.337018441	0	7.1	0	0	3
95	93	0	1.42678763	308.961327	306.425465	304.062896	308.961327	4.8984312	0.337018441	0	6.8	0	0	3
96	94	0	1.44180645	309.251315	306.558043	304.062896	309.251315	5.13410181	0.337018441	0	6.5	0	0	3
97	96	0	1.45682527	309.580799	306.709059	304.062896	309.580799	5.12698469	0.337018441	0	6.5	0	0	3
98	97	0	1.47184408	309.810222	306.874827	304.062896	309.810222	5.1424492	0.337018441	0	6.5	0	0	3
99	98	0	1.4868629	310.050299	307.050927	304.093206	310.050299	5.17040459	0.337018441	0	6.5	0	0	3
100	99	0	1.50188172	310.082407	307.22708	304.179713	310.082407	5.19923109	0.337018441	0	6.4	0	0	3
101	100	0	1.51690053	309.953703	307.396903	304.260326	310.082407	5.22136166	0.337018441	0	6.4	0	0	3
102	101	0	1.53191935	309.824158	307.560545	304.387178	310.082407	5.2369488	0.337018441	0	6.4	0	0	3
103	102	0	1.54693817	309.78537	307.719316	304.601711	310.082407	5.24603224	0.337018441	0	6.4	0	0	3
104	103	0	1.56195699	309.757389	307.870953	304.928056	310.082407	5.15435176	0.337018441	0	6.5	0	0	3
105	104	0	1.5769758	309.767647	308.013294	305.202772	310.082407	4.87963572	0.337018441	0	6.9	0	0	3
106	105	0	1.59199462	309.829066	308.149362	305.47098	310.082407	4.61142766	0.337018441	0	7.3	0	0	3
107	106	0	1.60701344	310.025881	308.283329	305.717265	310.082407	4.36514265	0.337018441	0	7.7	0	0	3
108	107	0	1.62203225	310.393161	308.420856	305.983366	310.393161	4.40979538	0.337018441	0	7.6	0	0	3
109	108	0	1.63705107	310.651281	308.558147	306.281992	310.651281	4.36928914	0.337018441	0	7.7	0	0	3
110	109	0	1.65206989	310.914003	308.694383	306.554666	310.914003	4.35933743	0.337018441	0	7.7	0	0	3
111	110	0	1.66708871	311.099868	308.828065	306.909278	311.099868	4.19059023	0.337018441	0	8	0	0	3
112	110	0	1.68210752	311.304427	308.957334	307.212342	311.304427	4.09208528	0.337018441	0	8.2	0	0	3
113	112	0	1.69712634	311.503626	309.083549	307.278271	311.503626	4.22535512	0.337018441	0	7.9	0	0	3
114	113	0	1.71214516	311.729102	309.208345	307.278271	311.729102	4.45083161	0.337018441	0	7.5	0	0	3
115	114	0	1.72716397	311.997208	309.335722	307.278271	311.997208	4.71893719	0.337018441	0	7.1	0	0	3
116	115	0	1.74218279	312.212416	309.466989	307.278271	312.212416	4.70478473	0.337018441	0	7.1	0	0	3
117	117	0	1.75720161	312.478788	309.612226	307.278271	312.478788	4.68596613	0.337018441	0	7.1	0	0	3
118	118	0	1.77222043	312.443288	309.763581	307.278271	312.478788	4.67968433	0.337018441	0	7.2	0	0	3
119	118	0	1.78723924	312.306885	309.911325	307.278271	312.478788	4.67790541	0.337018441	0	7.2	0	0	3
120	119	0	1.80225806	312.11674	310.053141	307.278271	312.478788	4.67820792	0.337018441	0	7.2	0	0	3
121	120	0	1.81727688	312.108816	310.195216	307.309915	312.478788	4.68582087	0.337018441	0	7.1	0	0	3
122	121	0	1.83229569	312.100938	310.336129	307.592913	312.478788	4.69484208	0.337018441	0	7.1	0	0	3
123	122	0	1.84731451	312.126782	310.469478	307.928764	312.478788	4.55002334	0.337018441	0	7.4	0	0	3
124	123	0	1.86233333	312.167765	310.594154	308.158147	312.478788	4.32064033	0.337018441	0	7.8	0	0	3
125	124	0	1.87735215	312.415792	310.719379	308.386974	312.478788	4.09181383	0.337018441	0	8.2	0	0	3
126	125	0	1.89237096	312.7121	310.846589	308.563886	312.7121	4.14821449	0.337018441	0	8.1	0	0	3
127	126	0	1.90738978	312.929555	310.974991	308.757562	312.929555	4.17199275	0.337018441	0	8	0	0	3
128	126	0	1.9224086	313.164246	311.104599	308.961327	313.164246	4.20291914	0.337018441	0	8	0	0	3
129	127	0	1.93742741	313.302303	311.232275	309.251315	313.302303	4.0509883	0.337018441	0	8.3	0	0	3
130	128	0	1.95244623	313.486961	311.356853	309.580799	313.486961	3.90616288	0.337018441	0	8.6	0	0	3
131	129	0	1.96746505	313.680003	311.477418	309.757389	313.680003	3.92261401	0.337018441	0	8.5	0	0	3
132	131	0	1.98248387	313.873279	311.596919	309.757389	313.873279	4.11588949	0.337018441	0	8.1	0	0	3
133	132	0	1.99750268	314.108381	311.716275	309.757389	314.108381	4.35099182	0.337018441	0	7.7	0	0	3
134	133	0	2.0125215	314.325379	311.841068	309.757389	314.325379	4.44416484	0.337018441	0	7.5	0	0	3
135	135	0	2.02754032	314.509329	311.975057	309.757389	314.509329	4.41451171	0.337018441	0	7.6	0	0	3
136	135	0	2.04255913	314.57052	312.114656	309.757389	314.57052	4.39534025	0.337018441	0	7.6	0	0	3
137	136	0	2.05757795	314.405264	312.250535	309.757389	314.57052	4.3795819	0.337018441	0	7.6	0	0	3
138	137	0	2.07259677	314.248736	312.382634	309.767647	314.57052	4.3693394	0.337018441	0	7.7	0	0	3
139	138	0	2.08761559	314.247532	312.514395	309.829066	314.57052	4.36503325	0.337018441	0	7.7	0	0	3
140	139	0	2.1026344	314.236221	312.644017	310.025881	314.57052	4.36068777	0.337018441	0	7.7	0	0	3
141	140	0	2.11765322	314.270922	312.768871	310.393161	314.57052	4.17735904	0.337018441	0	8	0	0	3
142	141	0	2.13267204	314.327166	312.884577	310.651281	314.57052	3.91923913	0.337018441	0	8.5	0	0	3
143	142	0	2.14769085	314.510111	312.998072	310.914003	314.57052	3.65651702	0.337018441	0	9.2	0	0	3
144	143	0	2.16270967	314.752058	313.110956	311.099868	314.752058	3.6521903	0.337018441	0	9.2	0	0	3
145	144	0	2.17772849	314.96438	313.224618	311.304427	314.96438	3.6599526	0.337018441	0	9.2	0	0	3
146	145	0	2.19274731	315.170234	313.338319	311.503626	315.170234	3.66660767	0.337018441	0	9.1	0	0	3
147	146	0	2.20776612	315.369983	313.452035	311.729102	315.369983	3.64088072	0.337018441	0	9.2	0	0	3
148	147	0	2.22278494	315.563453	313.56481	311.997208	315.563453	3.56624544	0.337018441	0	9.4	0	0	3
149	148	0	2.23780376	315.70517	313.673868	312.100938	315.70517	3.60423229	0.337018441	0	9.3	0	0	3
150	149	0	2.25282257	315.893858	313.782145	312.100938	315.893858	3.79291937	0.337018441	0	8.8	0	0	3
151	151	0	2.26784139	316.12986	313.88953	312.100938	316.12986	4.02892188	0.337018441	0	8.3	0	0	3
152	152	0	2.28286021	316.301227	314.002999	312.100938	316.301227	4.09167348	0.337018441	0	8.2	0	0	3
153	153	0	2.29787903	316.470524	314.125459	312.100938	316.470524	4.07231716	0.337018441	0	8.2	0	0	3
154	154	0	2.31289784	316.487026	314.253996	312.100938	316.487026	4.05878012	0.337018441	0	8.3	0	0	3
155	155	0	2.32791666	316.381678	314.379669	312.100938	316.487026	4.04354005	0.337018441	0	8.3	0	0	3
156	157	0	2.34293548	316.227498	314.501038	312.126782	316.487026	4.03156037	0.337018441	0	8.3	0	0	3
157	159	0	2.35795429	316.236537	314.621913	312.167765	316.487026	4.02775901	0.337018441	0	8.3	0	0	3
158	160	0	2.37297311	316.225582	314.741261	312.415792	316.487026	4.02188169	0.337018441	0	8.3	0	0	3
159	161	0	2.38799193	316.258496	314.854282	312.7121	316.487026	3.77492615	0.337018441	0	8.9	0	0	3
160	163	0	2.40301075	316.32553	314.960559	312.929555	316.487026	3.55747169	0.337018441	0	9.4	0	0	3
161	163	0	2.41802956	316.480638	315.065003	313.164246	316.487026	3.32278027	0.337018441	0	10.1	0	0	3
162	165	0	2.43304838	316.70718	315.169207	313.302303	316.70718	3.40487658	0.337018441	0	9.8	0	0	3
163	166	0	2.4480672	316.907696	315.275247	313.486961	316.907696	3.42073416	0.337018441	0	9.8	0	0	3
164	168	0	2.46308602	317.11958	315.382089	313.680003	317.11958	3.43957612	0.337018441	0	9.7	0	0	3
165	169	0	2.47810483	317.272548	315.487752	313.873279	317.272548	3.39926899	0.337018441	0	9.9	0	0	3
166	171	0	2.49312365	317.426191	315.59225	314.108381	317.426191	3.31780995	0.337018441	0	10.1	0	0	3
167	173	0	2.50814247	317.582639	315.694434	314.236221	317.582639	3.34641795	0.337018441	0	10	0	0	3
168	175	0	2.52316128	317.752353	315.795227	314.236221	317.752353	3.51613233	0.337018441	0	9.5	0	0	3
169	178	0	2.5381801	317.955247	315.896578	314.236221	317.955247	3.71902652	0.337018441	0	9	0	0	3
170	180	0	2.55319892	318.114598	316.000815	314.236221	318.114598	3.75028004	0.337018441	0	8.9	0	0	3
171	183	0	2.56821774	318.261099	316.114222	314.236221	318.261099	3.7315885	0.337018441	0	9	0	0	3
172	184	0	2.58323655	318.293027	316.233172	314.236221	318.293027	3.7187769	0.337018441	0	9	0	0	3
173	185	0	2.59825537	318.19601	316.349303	314.236221	318.293027	3.7052864	0.337018441	0	9	0	0	3
174	187	0	2.61327419	318.056708	316.461671	314.270922	318.293027	3.69279951	0.337018441	0	9.1	0	0	3
175	189	0	2.628293	318.077889	316.57364	314.327166	318.293027	3.68906309	0.337018441	0	9.1	0	0	3
176	190	0	2.64331182	318.03938	316.682823	314.510111	318.293027	3.68475085	0.337018441	0	9.1	0	0	3
177	192	0	2.65833064	318.057128	316.787147	314.752058	318.293027	3.54096855	0.337018441	0	9.5	0	0	3
178	193	0	2.67334946	318.117571	316.886133	314.96438	318.293027	3.32864681	0.337018441	0	10.1	0	0	3
179	195	0	2.68836827	318.272356	316.983426	315.170234	318.293027	3.12279295	0.337018441	0	10.7	0	0	3
180	196	0	2.70338709	318.477465	317.080698	315.369983	318.477465	3.10748155	0.337018441	0	10.8	0	0	3
181	197	0	2.71840591	318.657309	317.177384	315.563453	318.657309	3.09385562	0.337018441	0	10.8	0	0	3
182	198	0	2.73342472	318.845609	317.273918	315.70517	318.845609	3.14043844	0.337018441	0	10.7	0	0	3
183	200	0	2.74844354	319.014205	317.371242	315.893858	319.014205	3.12034705	0.337018441	0	10.8	0	0	3
184	201	0	2.76346236	319.140769	317.46674	316.12986	319.140769	3.01090939	0.337018441	0	11.1	0	0	3
185	203	0	2.77848118	319.267554	317.559025	316.225582	319.267554	3.04197281	0.337018441	0	11	0	0	3
186	205	0	2.79349999	319.427167	317.650964	316.225582	319.427167	3.20158517	0.337018441	0	10.5	0	0	3
187	206	0	2.80851881	319.618394	317.743549	316.225582	319.618394	3.3928126	0.337018441	0	9.9	0	0	3
188	208	0	2.82353763	319.757719	317.839746	316.225582	319.757719	3.46007665	0.337018441	0	9.7	0	0	3
189	209	0	2.83855644	319.907927	317.943459	316.225582	319.907927	3.44242047	0.337018441	0	9.7	0	0	3
190	210	0	2.85357526	319.935567	318.05252	316.225582	319.935567	3.43060619	0.337018441	0	9.8	0	0	3
191	211	0	2.86859408	319.880511	318.159695	316.225582	319.935567	3.41843436	0.337018441	0	9.8	0	0	3
192	211	0	2.8836129	319.741665	318.26311	316.258496	319.935567	3.40882791	0.337018441	0	9.8	0	0	3
193	213	0	2.89863171	319.730267	318.36522	316.32553	319.935567	3.40466148	0.337018441	0	9.8	0	0	3
194	214	0	2.91365053	319.713893	318.464878	316.480638	319.935567	3.39987562	0.337018441	0	9.9	0	0	3
195	215	0	2.92866935	319.737094	318.560656	316.70718	319.935567	3.22838722	0.337018441	0	10.4	0	0	3
196	216	0	2.94368816	319.798173	318.651568	316.907696	319.935567	3.02787154	0.337018441	0	11.1	0	0	3
197	217	0	2.95870698	319.924652	318.740302	317.11958	319.935567	2.81598753	0.337018441	0	11.9	0	0	3
198	217	0	2.9737258	320.121449	318.828592	317.272548	320.121449	2.84890095	0.337018441	0	11.8	0	0	3
199	218	0	2.98874462	320.293389	318.91744	317.426191	320.293389	2.86719781	0.337018441	0	11.7	0	0	3
200	219	0	3.00376343	320.461412	319.006712	317.582639	320.461412	2.87877355	0.337018441	0	11.7	0	0	3
201	221	0	3.01878225	320.610433	319.095764	317.752353	320.610433	2.8580804	0.337018441	0	11.7	0	0	3
202	222	0	3.03380107	320.719843	319.183044	317.955247	320.719843	2.76459577	0.337018441	0	12.1	0	0	3
203	223	0	3.04881988	320.845034	319.268037	318.03938	320.845034	2.80565395	0.337018441	0	12	0	0	3
204	224	0	3.0638387	320.992219	319.352673	318.03938	320.992219	2.95283884	0.337018441	0	11.4	0	0	3
205	226	0	3.07885752	321.159748	319.437928	318.03938	321.159748	3.12036825	0.337018441	0	10.8	0	0	3
206	227	0	3.09387634	321.295995	319.52625	318.03938	321.295995	3.1769467	0.337018441	0	10.6	0	0	3
207	228	0	3.10889515	321.436591	319.621561	318.03938	321.436591	3.15989062	0.337018441	0	10.6	0	0	3
208	229	0	3.12391397	321.467178	319.721869	318.03938	321.467178	3.14822894	0.337018441	0	10.7	0	0	3
209	230	0	3.13893279	321.41315	319.819965	318.03938	321.467178	3.13714209	0.337018441	0	10.7	0	0	3
210	231	0	3.1539516	321.273457	319.915085	318.057128	321.467178	3.12793796	0.337018441	0	10.7	0	0	3
211	232	0	3.16897042	321.264087	320.009407	318.117571	321.467178	3.12327461	0.337018441	0	10.7	0	0	3
212	233	0	3.18398924	321.253847	320.101651	318.272356	321.467178	3.11822461	0.337018441	0	10.8	0	0	3
213	233	0	3.19900806	321.263839	320.189636	318.477465	321.467178	2.98971289	0.337018441	0	11.2	0	0	3
214	234	0	3.21402687	321.312957	320.273032	318.657309	321.467178	2.80986853	0.337018441	0	11.9	0	0	3
215	235	0	3.22904569	321.451404	320.355212	318.845609	321.467178	2.62156869	0.337018441	0	12.8	0	0	3
216	236	0	3.24406451	321.62057	320.436828	319.014205	321.62057	2.60636558	0.337018441	0	12.9	0	0	3
217	237	0	3.25908332	321.776974	320.518086	319.140769	321.776974	2.63620413	0.337018441	0	12.7	0	0	3
218	238	0	3.27410214	321.945752	320.600586	319.267554	321.945752	2.67819706	0.337018441	0	12.5	0	0	3
219	239	0	3.28912096	322.083576	320.68341	319.427167	322.083576	2.65640867	0.337018441	0	12.6	0	0	3
220	240	0	3.30413978	322.181823	320.764429	319.618394	322.181823	2.56342827	0.337018441	0	13.1	0	0	3
221	241	0	3.31915859	322.301923	320.843356	319.713893	322.301923	2.58802917	0.337018441	0	13	0	0	3
222	242	0	3.33417741	322.433493	320.922056	319.713893	322.433493	2.7195993	0.337018441	0	12.3	0	0	3
223	244	0	3.34919623	322.594138	321.001062	319.713893	322.594138	2.88024493	0.337018441	0	11.7	0	0	3
224	245	0	3.36421505	322.705887	321.082542	319.713893	322.705887	2.92284652	0.337018441	0	11.5	0	0	3
225	247	0	3.37923386	322.823719	321.169107	319.713893	322.823719	2.90599723	0.337018441	0	11.5	0	0	3
226	247	0	3.39425268	322.850673	321.260548	319.713893	322.850673	2.89532772	0.337018441	0	11.6	0	0	3
227	248	0	3.4092715	322.798294	321.350784	319.713893	322.850673	2.88590606	0.337018441	0	11.6	0	0	3
228	249	0	3.42429031	322.68847	321.438272	319.737094	322.850673	2.87761549	0.337018441	0	11.7	0	0	3
229	250	0	3.43930913	322.663236	321.524335	319.798173	322.850673	2.87276692	0.337018441	0	11.7	0	0	3
230	251	0	3.45432795	322.646087	321.608097	319.924652	322.850673	2.86779508	0.337018441	0	11.7	0	0	3
231	252	0	3.46934677	322.660515	321.688564	320.121449	322.850673	2.72922442	0.337018441	0	12.3	0	0	3
232	253	0	3.48436558	322.711916	321.764754	320.293389	322.850673	2.55728426	0.337018441	0	13.1	0	0	3
233	254	0	3.4993844	322.837921	321.839593	320.461412	322.850673	2.3892611	0.337018441	0	14.1	0	0	3
234	255	0	3.51440322	323.000187	321.914263	320.610433	323.000187	2.38975325	0.337018441	0	14.1	0	0	3
235	255	0	3.52942203	323.144299	321.988788	320.719843	323.144299	2.42445583	0.337018441	0	13.9	0	0	3
236	256	0	3.54444085	323.257173	322.063416	320.845034	323.257173	2.41213884	0.337018441	0	13.9	0	0	3
237	257	0	3.55945967	323.408105	322.1388	320.992219	323.408105	2.41588659	0.337018441	0	13.9	0	0	3
238	258	0	3.57447849	323.511407	322.212894	321.159748	323.511407	2.35165837	0.337018441	0	14.3	0	0	3
239	259	0	3.5894973	323.615279	322.285115	321.253847	323.615279	2.36143145	0.337018441	0	14.2	0	0	3
240	260	0	3.60451612	323.728936	322.356672	321.253847	323.728936	2.47508879	0.337018441	0	13.6	0	0	3
241	261	0	3.61953494	323.859997	322.427949	321.253847	323.859997	2.60614964	0.337018441	0	12.9	0	0	3
242	263	0	3.63455375	323.979358	322.501837	321.253847	323.979358	2.68187142	0.337018441	0	12.5	0	0	3
243	264	0	3.64957257	324.098667	322.580822	321.253847	324.098667	2.66573732	0.337018441	0	12.6	0	0	3
244	265	0	3.66459139	324.12465	322.664681	321.253847	324.12465	2.65527363	0.337018441	0	12.6	0	0	3
245	266	0	3.67961021	324.092379	322.747866	321.253847	324.12465	2.64621528	0.337018441	0	12.7	0	0	3
246	266	0	3.69462902	323.983173	322.82814	321.263839	324.12465	2.63850477	0.337018441	0	12.7	0	0	3
247	268	0	3.70964784	323.954052	322.907264	321.312957	324.12465	2.63423184	0.337018441	0	12.7	0	0	3
248	268	0	3.72466666	323.938438	322.984484	321.451404	324.12465	2.62927262	0.337018441	0	12.8	0	0	3
249	269	0	3.73968547	323.956475	323.058163	321.62057	324.12465	2.50407971	0.337018441	0	13.4	0	0	3
250	270	0	3.75470429	324.01657	323.128634	321.776974	324.12465	2.34767631	0.337018441	0	14.3	0	0	3
251	271	0	3.76972311	324.115666	323.197419	321.945752	324.12465	2.17889835	0.337018441	0	15.4	0	0	3
252	272	0	3.78474193	324.269678	323.265769	322.083576	324.269678	2.18610252	0.337018441	0	15.4	0	0	3
253	273	0	3.79976074	324.399814	323.333894	322.181823	324.399814	2.2179915	0.337018441	0	15.1	0	0	3
254	274	0	3.81477956	324.550101	323.403549	322.301923	324.550101	2.24817794	0.337018441	0	14.9	0	0	3
